FixtureId,InningId,InningNumber,OverNumber,BattingPlayerId,NonStrikeBattingPlayerId,BallNumber,BowlerPlayerId,ShotAngle,ShotMagnitude,RunsScored,IsWicket,IsWide,IsNoBall,IsByes,IsLegByes,LengthTypeId,LineTypeId,BattingFeetId,BattingShotTypeId,BowlingDetailId,BowlingFromId,BowlingTypeId,BowlingHandId,BattingHandId,DecisionOfficialId,IsFreeHit,IsPowerPlay,IsBattingPowerPlay,IsFloodLit,IsReferred,OutcomeId,ReferralOutcomeId,TeamRuns,RunsByes,RunsConceded,RunsWide,RunsLegByes,FieldingPosition,TotalRuns
9623,10627,1,8,658,391,5,437,21,145,1,0,0,0,0,0,5,0,0,9,0,1,4,1,1,207,0,0,0,0,0,0,0,1,0,1,0,0,6,116
9623,10627,1,8,391,658,6,437,51,69,0,0,0,0,0,0,5,0,0,2,0,1,4,1,1,207,0,0,0,0,0,0,0,0,0,0,0,0,27,116
9623,10627,1,9,658,391,1,791,39,95,1,0,0,0,0,0,2,0,0,15,0,1,2,1,1,216,0,0,0,0,0,0,0,1,0,1,0,0,27,116
9623,10627,1,9,391,658,2,791,223,48,0,0,0,0,0,0,5,0,0,3,0,1,2,1,1,216,0,0,0,0,0,4,0,0,0,0,0,0,26,116
9623,10627,1,9,391,658,3,791,221,159,1,0,0,0,0,0,5,0,0,2,0,1,2,1,1,216,0,0,0,0,0,0,0,1,0,1,0,0,8,116
9623,10627,1,9,658,391,4,791,344,164,1,0,0,0,0,0,2,0,0,13,0,1,2,1,1,216,0,0,0,0,0,0,0,1,0,1,0,0,9,116
9623,10627,1,9,391,658,5,791,325,65,0,0,0,0,0,0,5,0,0,13,0,1,2,1,1,216,0,0,0,0,0,0,0,0,0,0,0,0,29,116
9623,10627,1,9,391,658,6,791,341,96,1,0,0,0,0,0,5,0,0,13,0,1,2,1,1,216,0,0,0,0,0,0,0,1,0,1,0,0,23,116
9623,10627,1,10,391,658,1,437,12,156,1,0,0,0,0,0,5,0,0,3,0,1,4,1,1,207,0,0,0,0,0,0,0,1,0,1,0,0,6,116
9623,10627,1,10,658,391,2,437,197,73,0,0,0,0,0,0,5,0,0,14,0,1,4,1,1,207,0,0,0,0,0,0,0,0,0,0,0,0,4,116
9623,10627,1,10,658,391,3,437,357,96,1,0,0,0,0,0,5,0,0,13,0,1,4,1,1,207,0,0,0,0,0,0,0,1,0,1,0,0,34,116
9623,10627,1,10,391,658,4,437,90,48,0,0,1,0,0,0,5,0,0,3,0,1,4,1,1,207,0,0,0,0,0,0,0,0,0,1,1,0,37,116
9623,10627,1,10,391,658,4,437,224,163,1,0,0,0,0,0,4,0,0,2,0,1,4,1,1,207,0,0,0,0,0,0,0,1,0,1,0,0,8,116
9623,10627,1,10,658,391,5,437,90,48,0,0,0,0,0,0,5,0,0,2,0,1,4,1,1,207,0,0,0,0,0,0,0,0,0,0,0,0,37,116
9623,10627,1,10,658,391,6,437,5,153,1,0,0,0,0,0,6,0,0,8,0,1,4,1,1,207,0,0,0,0,0,0,0,1,0,1,0,0,11,116
9623,10627,1,11,658,391,1,1101,348,157,2,0,0,0,0,0,5,0,0,15,0,1,3,1,1,216,0,0,0,0,0,0,0,2,0,2,0,0,9,116
9623,10627,1,11,658,391,2,1101,270,40,0,0,0,0,0,0,3,0,0,13,0,1,3,1,1,216,0,0,0,0,0,0,0,0,0,0,0,0,3,116
9623,10627,1,11,658,391,3,1101,331,165,1,0,0,0,0,0,6,0,0,8,0,1,3,1,1,216,0,0,0,0,0,0,0,1,0,1,0,0,9,116
9623,10627,1,11,391,658,4,1101,219,166,1,0,0,0,0,0,6,0,0,2,0,1,3,1,1,216,0,0,0,0,0,0,0,1,0,1,0,0,8,116
9623,10627,1,11,658,391,5,1101,343,84,0,0,0,0,0,0,5,0,0,13,0,1,3,1,1,216,0,0,0,0,0,0,0,0,0,0,0,0,23,116
9623,10627,1,11,658,391,6,1101,189,189,4,0,0,0,0,0,5,0,0,2,0,1,3,1,1,216,0,0,0,0,0,0,0,4,0,4,0,0,10,116
9623,10627,1,12,391,658,1,437,90,48,0,0,0,0,0,0,5,0,0,25,0,1,4,1,1,207,0,0,0,0,0,0,0,0,0,0,0,0,37,116
9623,10627,1,12,391,658,2,437,186,13,0,0,0,0,0,0,5,0,0,3,0,1,4,1,1,207,0,0,0,0,0,5,0,0,0,0,0,0,33,116
9623,10627,1,12,391,658,3,437,357,85,1,0,0,0,0,0,5,0,0,13,0,1,4,1,1,207,0,0,0,0,0,0,0,1,0,1,0,0,34,116
9623,10627,1,12,658,391,4,437,1,141,1,0,0,0,0,0,5,0,0,8,0,1,4,1,1,207,0,0,0,0,0,0,0,1,0,1,0,0,11,116
9623,10627,1,12,391,658,5,437,270,40,0,0,0,0,0,0,5,0,0,12,0,1,4,1,1,207,0,0,0,0,0,0,0,0,0,0,0,0,3,116
9623,10627,1,12,391,658,6,437,130,71,0,0,0,0,0,0,3,0,0,13,0,1,4,1,1,207,0,0,0,0,0,0,0,0,0,0,0,0,30,116
9623,10627,1,13,658,391,1,423,328,162,2,0,0,0,0,0,5,0,0,13,0,1,2,1,1,216,0,0,0,0,0,0,0,2,0,2,0,0,9,116
9623,10627,1,13,658,391,2,423,55,172,4,0,0,0,0,0,4,0,0,9,0,1,2,1,1,216,0,0,0,0,0,0,0,4,0,4,0,0,13,116
9623,10627,1,13,658,391,3,423,237,100,0,0,0,0,0,0,4,0,0,2,0,1,2,1,1,216,0,0,0,0,0,0,0,0,0,0,0,0,21,116
9623,10627,1,13,658,391,4,423,198,155,1,0,0,0,0,0,5,0,0,4,5,1,2,1,1,216,0,0,0,0,0,0,0,1,0,1,0,0,7,116
9623,10627,1,13,391,658,5,423,206,165,1,0,0,0,0,0,5,0,0,2,5,1,2,1,1,216,0,0,0,0,0,0,0,1,0,1,0,0,7,116
9623,10627,1,13,658,391,6,423,19,150,1,0,0,0,0,0,5,0,0,15,0,1,2,1,1,216,0,0,0,0,0,0,0,1,0,1,0,0,6,116
9623,10627,1,14,658,391,1,437,22,136,1,0,0,0,0,0,5,0,0,13,0,1,4,1,1,207,0,0,0,0,0,0,0,1,0,1,0,0,6,116
9623,10627,1,14,391,658,2,437,303,112,1,0,0,0,0,0,5,0,0,14,0,1,4,1,1,207,0,0,0,0,0,0,0,1,0,1,0,0,22,116
9623,10627,1,14,658,391,3,437,33,114,2,0,0,0,0,0,5,0,0,9,0,1,4,1,1,207,0,0,0,0,0,0,0,2,0,2,0,0,13,116
9623,10627,1,14,658,391,4,437,270,40,0,0,0,0,0,0,5,0,0,10,0,1,4,1,1,207,0,0,0,0,0,0,0,0,0,0,0,0,3,116
9623,10627,1,14,658,391,5,437,270,40,0,0,0,0,0,0,5,0,0,12,0,1,4,1,1,207,0,0,0,0,0,0,0,0,0,0,0,0,3,116
9623,10627,1,14,658,391,6,437,335,89,0,0,0,0,0,0,5,0,0,13,0,1,4,1,1,207,0,0,0,0,0,0,0,0,0,0,0,0,23,116
9623,10627,1,15,391,658,1,588,0,0,0,1,0,0,0,0,5,0,0,2,0,1,5,2,1,216,0,0,0,0,0,1,0,0,0,0,0,0,0,116
9623,10627,1,15,534,658,2,588,0,0,0,1,0,0,0,0,5,0,0,3,0,1,5,2,1,216,0,0,0,0,0,1,0,0,0,0,0,0,0,116
9623,10627,1,15,389,658,3,588,222,62,0,0,0,0,0,0,5,0,0,10,0,2,5,2,1,216,0,0,0,0,0,0,0,0,0,0,0,0,26,116
9623,10627,1,15,389,658,4,588,208,46,0,0,0,0,0,0,5,0,0,12,0,2,5,2,1,216,0,0,0,0,0,0,0,0,0,0,0,0,26,116
9623,10627,1,15,389,658,5,588,270,40,0,0,0,0,0,0,5,0,0,14,0,2,5,2,1,216,0,0,0,0,0,0,0,0,0,0,0,0,3,116
9623,10627,1,15,389,658,6,588,358,90,1,0,0,0,0,0,5,0,0,13,0,2,5,2,1,216,0,0,0,0,0,0,0,1,0,1,0,0,34,116
9623,10627,1,16,389,658,1,541,211,87,0,0,0,0,0,0,5,0,0,2,0,1,2,1,1,207,0,0,0,0,0,0,0,0,0,0,0,0,12,116
9623,10627,1,16,389,658,2,541,90,48,0,0,0,0,0,0,5,0,0,2,0,1,2,1,1,207,0,0,0,0,0,0,0,0,0,0,0,0,37,116
9623,10627,1,16,389,658,3,541,294,91,0,0,0,0,0,0,5,0,0,2,0,1,2,1,1,207,0,0,0,0,0,0,0,0,0,0,0,0,22,116
9623,10627,1,16,389,658,4,541,90,48,0,0,1,0,0,0,5,0,0,9,5,1,2,1,1,207,0,0,0,0,0,0,0,0,0,1,1,0,37,116
9623,10627,1,16,389,658,4,541,313,113,1,0,0,0,0,0,5,0,0,14,0,1,2,1,1,207,0,0,0,0,0,0,0,1,0,1,0,0,22,116
9623,10627,1,16,658,389,5,541,284,111,1,0,0,0,0,0,5,0,0,2,0,1,2,1,1,207,0,0,0,0,0,0,0,1,0,1,0,0,22,116
9623,10627,1,16,389,658,6,541,178,148,2,0,0,0,0,0,5,0,0,4,0,1,2,1,1,207,0,0,0,0,0,0,0,2,0,2,0,0,10,116
9623,10627,1,17,658,389,1,791,290,121,1,0,0,0,0,0,3,0,0,10,0,1,2,1,1,216,0,0,0,0,0,0,0,1,0,1,0,0,22,116
9623,10627,1,17,389,658,2,791,9,188,4,0,0,0,0,0,5,0,0,3,0,1,2,1,1,216,0,0,0,0,0,0,0,4,0,4,0,0,11,116
9623,10627,1,17,389,658,3,791,358,91,0,0,0,0,0,1,5,0,0,13,5,1,2,1,1,216,0,0,0,0,0,0,0,0,0,0,0,1,34,116
9623,10627,1,17,658,389,4,791,90,48,0,0,1,0,0,0,2,0,0,3,0,1,2,1,1,216,0,0,0,0,0,0,0,0,0,1,1,0,37,116
9623,10627,1,17,658,389,4,791,333,167,1,0,0,0,0,0,5,0,0,18,0,1,2,1,1,216,0,0,0,0,0,0,0,1,0,1,0,0,9,116
9623,10627,1,17,389,658,5,791,185,80,0,0,0,0,0,0,2,0,0,18,0,1,2,1,1,216,0,0,0,0,0,0,0,0,0,0,0,0,24,116
9623,10627,1,17,389,658,6,791,125,177,4,0,0,0,0,0,5,0,0,2,0,1,2,1,1,216,0,0,0,0,0,0,0,4,0,4,0,0,35,116
9623,10627,1,18,658,389,1,423,191,152,1,0,0,0,0,0,5,0,0,4,0,1,2,1,1,207,0,0,0,0,0,0,0,1,0,1,0,0,10,116
9623,10627,1,18,389,658,2,423,270,40,0,0,0,0,0,0,6,0,0,4,5,1,2,1,1,207,0,0,0,0,0,0,0,0,0,0,0,0,3,116
9623,10627,1,18,389,658,3,423,357,162,0,1,0,0,0,0,5,0,0,18,5,1,2,1,1,216,0,0,0,0,0,1,0,0,0,0,0,0,11,116
9623,10627,1,18,658,536,4,423,287,163,1,0,0,0,0,0,5,0,0,2,0,1,2,1,1,207,0,0,0,0,0,0,0,1,0,1,0,0,20,116
9623,10627,1,18,536,658,5,423,90,48,0,0,0,0,0,0,5,0,0,9,0,1,2,1,1,207,0,0,0,0,0,0,0,0,0,0,0,0,37,116
9623,10627,1,18,536,658,6,423,68,164,0,0,1,0,0,0,3,0,0,3,5,1,2,1,1,207,0,0,0,0,0,0,0,0,0,5,5,0,13,116
9623,10627,1,18,536,658,6,423,232,92,1,0,0,0,0,0,5,0,0,14,0,1,2,1,1,207,0,0,0,0,0,0,0,1,0,1,0,0,21,116
9623,10627,1,19,536,658,1,588,103,99,0,0,1,0,0,0,5,0,0,3,0,2,5,2,1,216,0,0,0,0,0,0,0,0,0,2,2,0,30,116
9623,10627,1,19,658,536,1,588,290,158,1,0,0,0,0,0,4,0,0,13,0,2,5,2,1,216,0,0,0,0,0,0,0,1,0,1,0,0,20,116
9623,10627,1,19,536,658,2,588,348,156,1,0,0,0,0,0,5,0,0,3,0,2,5,2,1,216,0,0,0,0,0,0,0,1,0,1,0,0,9,116
9623,10627,1,19,658,536,3,588,331,209,4,0,0,0,0,0,5,0,0,13,0,2,5,2,1,216,0,0,0,0,0,0,0,4,0,4,0,0,9,116
9623,10627,1,19,658,536,4,588,162,84,0,0,0,0,0,0,5,0,0,4,0,2,5,2,1,216,0,0,0,0,0,0,0,0,0,0,0,0,1,116
9623,10627,1,19,658,536,5,588,343,92,0,1,0,0,0,0,4,0,0,18,0,2,5,2,1,216,0,0,0,0,0,1,0,0,0,0,0,0,23,116
9623,10627,1,19,905,536,6,588,249,162,1,0,0,0,0,0,5,0,0,2,0,2,5,2,1,216,0,0,0,0,0,0,0,1,0,1,0,0,19,116
9623,10627,1,20,905,536,1,541,296,105,1,0,0,0,0,0,3,0,0,2,5,1,2,1,1,207,0,0,0,0,0,0,0,1,0,1,0,0,22,116
9623,10627,1,20,536,905,2,541,330,161,1,0,0,0,0,0,5,0,0,13,0,1,2,1,1,207,0,0,0,0,0,0,0,1,0,1,0,0,9,116
9623,10627,1,20,905,536,3,541,241,98,1,0,0,0,0,0,5,0,0,4,5,1,2,1,1,207,0,0,0,0,0,0,0,1,0,1,0,0,21,116
9623,10627,1,20,536,905,4,541,305,160,0,1,0,0,0,0,5,0,0,18,0,1,2,1,1,216,0,0,0,0,0,1,0,0,0,0,0,0,20,116
9623,10627,1,20,905,1878,5,541,252,91,1,0,0,0,0,0,4,0,0,2,5,1,2,1,1,207,0,0,0,0,0,0,0,1,0,1,0,0,21,116
9623,10627,1,20,1878,905,6,541,270,40,0,0,0,0,0,0,3,0,0,2,5,1,2,1,1,207,0,0,0,0,0,0,0,0,0,0,0,0,3,116
9623,10628,2,1,664,1090,1,391,189,50,0,0,0,0,0,0,5,0,0,4,0,1,1,1,1,216,0,1,0,0,0,0,0,0,0,0,0,0,24,103
9623,10628,2,1,664,1090,2,391,202,83,0,0,0,0,0,0,5,0,0,2,0,1,1,1,1,216,0,1,0,0,0,0,0,0,0,0,0,0,4,103
9623,10628,2,1,664,1090,3,391,240,101,0,0,0,0,0,0,5,0,0,2,0,1,1,1,1,216,0,1,0,0,0,0,0,0,0,0,0,0,21,103
9623,10628,2,1,664,1090,4,391,90,48,0,0,0,0,0,0,3,0,0,2,0,1,1,1,1,216,0,1,0,0,0,0,0,0,0,0,0,0,37,103
9623,10628,2,1,664,1090,5,391,90,48,0,0,0,0,0,0,5,0,0,2,0,1,1,1,1,216,0,1,0,0,0,0,0,0,0,0,0,0,37,103
9623,10628,2,1,664,1090,6,391,359,126,2,0,0,0,0,0,5,0,0,13,0,1,1,1,1,216,0,1,0,0,0,0,0,2,0,2,0,0,34,103
9623,10628,2,2,1090,664,1,658,256,6,0,0,0,0,0,0,6,0,0,20,0,1,2,1,2,207,0,1,0,0,0,0,0,0,0,0,0,0,28,103
9623,10628,2,2,1090,664,2,658,178,77,1,0,0,0,0,0,5,0,0,13,0,1,2,1,2,207,0,1,0,0,0,0,0,1,0,1,0,0,34,103
9623,10628,2,2,664,1090,3,658,159,73,0,0,0,0,0,0,5,0,0,2,0,1,2,1,1,207,0,1,0,0,0,0,0,0,0,0,0,0,1,103
9623,10628,2,2,664,1090,4,658,189,82,0,0,0,0,0,0,5,0,0,4,0,1,2,1,1,207,0,1,0,0,0,0,0,0,0,0,0,0,4,103
9623,10628,2,2,664,1090,5,658,356,155,2,0,0,0,0,0,5,0,0,15,0,1,2,1,1,207,0,1,0,0,0,0,0,2,0,2,0,0,11,103
9623,10628,2,2,664,1090,6,658,90,48,0,0,1,0,0,0,4,0,0,2,0,1,2,1,1,207,0,1,0,0,0,0,0,0,0,1,1,0,37,103
9623,10628,2,2,664,1090,6,658,0,0,0,1,0,0,0,0,5,0,0,18,0,1,2,1,1,216,0,1,0,0,0,1,0,0,0,0,0,0,0,103
9623,10628,2,3,1090,807,1,391,359,83,0,0,0,0,0,0,5,0,0,14,0,1,1,1,2,216,0,1,0,0,0,0,0,0,0,0,0,0,24,103
9623,10628,2,3,1090,807,2,391,356,95,0,0,0,0,0,0,5,0,0,4,0,1,1,1,2,216,0,1,0,0,0,0,0,0,0,0,0,0,24,103
9623,10628,2,3,1090,807,3,391,42,138,1,0,0,0,0,0,5,0,0,17,0,1,1,1,2,216,0,1,0,0,0,0,0,1,0,1,0,0,35,103
9623,10628,2,3,807,1090,4,391,0,0,0,1,0,0,0,0,5,0,0,18,0,1,1,1,1,216,0,1,0,0,0,1,0,0,0,0,0,0,0,103
9623,10628,2,3,588,1090,5,391,322,90,0,0,0,0,0,0,5,0,0,2,0,1,1,1,2,216,0,1,0,0,0,0,0,0,0,0,0,0,12,103
9623,10628,2,3,588,1090,6,391,57,149,1,0,0,0,0,0,5,0,0,2,0,1,1,1,2,216,0,1,0,0,0,0,0,1,0,1,0,0,35,103
9623,10628,2,4,588,1090,1,658,192,75,1,0,0,0,0,0,5,0,0,13,0,1,2,1,2,207,0,1,0,0,0,0,0,1,0,1,0,0,23,103
9623,10628,2,4,1090,588,2,658,338,34,0,0,0,0,0,0,5,0,0,12,0,1,2,1,2,216,0,1,0,0,0,4,0,0,0,0,0,0,33,103
9623,10628,2,4,1090,588,3,658,11,88,0,0,0,0,0,0,5,0,0,16,0,1,2,1,2,207,0,1,0,0,0,0,0,0,0,0,0,0,1,103
9623,10628,2,4,1090,588,4,658,4,81,0,0,0,0,0,0,5,0,0,20,0,1,2,1,2,207,0,1,0,0,0,0,0,0,0,0,0,0,24,103
9623,10628,2,4,1090,588,5,658,270,40,0,0,0,0,0,0,5,0,0,10,0,1,2,1,2,207,0,1,0,0,0,0,0,0,0,0,0,0,3,103
9623,10628,2,4,1090,588,6,658,137,71,1,0,0,0,0,0,6,0,0,9,0,1,2,1,2,207,0,1,0,0,0,0,0,1,0,1,0,0,27,103
9623,10628,2,5,1090,588,1,391,90,48,0,0,0,0,0,0,5,0,0,18,0,1,1,1,2,216,0,1,0,0,0,0,0,0,0,0,0,0,37,103
9623,10628,2,5,1090,588,2,391,358,92,1,0,0,0,0,0,5,0,0,4,0,1,1,1,2,216,0,1,0,0,0,0,0,1,0,1,0,0,24,103
9623,10628,2,5,588,1090,3,391,333,9,0,0,0,0,0,0,5,0,0,4,0,1,1,1,2,216,0,1,0,0,0,0,0,0,0,0,0,0,33,103
9623,10628,2,5,588,1090,4,391,209,88,0,0,0,0,0,0,5,0,0,13,0,1,1,1,2,216,0,1,0,0,0,0,0,0,0,0,0,0,23,103
9623,10628,2,5,588,1090,5,391,354,86,0,0,0,0,0,0,5,0,0,2,0,1,1,1,2,216,0,1,0,0,0,0,0,0,0,0,0,0,24,103
9623,10628,2,5,588,1090,6,391,219,190,4,0,0,0,0,0,5,0,0,13,0,1,1,1,2,216,0,1,0,0,0,0,0,4,0,4,0,0,9,103
9623,10628,2,6,1090,588,1,658,0,0,0,1,0,0,0,0,5,0,0,4,0,1,2,1,2,216,0,1,0,0,0,1,0,0,0,0,0,0,0,103
9623,10628,2,6,1101,588,2,658,21,147,1,0,0,0,0,0,5,0,0,9,0,1,2,1,1,207,0,1,0,0,0,0,0,1,0,1,0,0,6,103
9623,10628,2,6,588,1101,3,658,350,88,0,0,0,0,0,0,5,0,0,4,0,1,2,1,2,207,0,1,0,0,0,0,0,0,0,0,0,0,4,103
9623,10628,2,6,588,1101,4,658,186,91,1,0,0,0,0,0,5,0,0,13,0,1,2,1,2,207,0,1,0,0,0,0,0,1,0,1,0,0,34,103
9623,10628,2,6,1101,588,5,658,327,85,0,0,0,0,0,0,5,0,0,14,0,1,2,1,1,207,0,1,0,0,0,0,0,0,0,0,0,0,23,103
9623,10628,2,6,1101,588,6,658,90,48,0,1,0,0,0,0,4,0,0,9,0,1,2,1,1,216,0,1,0,0,0,1,0,0,0,0,0,0,37,103
9623,10628,2,7,588,437,1,1878,358,149,1,0,0,0,0,0,3,0,0,2,0,1,1,1,2,216,0,0,0,0,0,0,0,1,0,1,0,0,10,103
9623,10628,2,7,437,588,2,1878,40,174,4,0,0,0,0,0,4,0,0,9,0,1,1,1,1,216,0,0,0,0,0,0,0,4,0,4,0,0,13,103
9623,10628,2,7,437,588,3,1878,326,73,0,0,0,0,0,0,3,0,0,13,0,1,1,1,1,216,0,0,0,0,0,0,0,0,0,0,0,0,23,103
9623,10628,2,7,437,588,4,1878,270,40,0,0,0,0,0,0,5,0,0,2,0,1,1,1,1,216,0,0,0,0,0,0,0,0,0,0,0,0,3,103
9623,10628,2,7,437,588,5,1878,335,159,1,0,0,0,0,0,2,0,0,13,0,1,1,1,1,216,0,0,0,0,0,0,0,1,0,1,0,0,9,103
9623,10628,2,7,588,437,6,1878,278,212,4,0,0,0,0,0,4,0,0,2,0,1,1,1,2,216,0,0,0,0,0,0,0,4,0,4,0,0,19,103
9623,10628,2,8,437,588,1,658,90,48,0,0,0,0,0,0,5,0,0,18,0,1,2,1,1,207,0,0,0,0,0,0,0,0,0,0,0,0,37,103
9623,10628,2,8,437,588,2,658,171,153,2,0,0,0,0,0,6,0,0,4,0,1,2,1,1,207,0,0,0,0,0,0,0,2,0,2,0,0,5,103
9623,10628,2,8,437,588,3,658,270,40,0,0,0,0,0,0,5,0,0,20,0,1,2,1,1,207,0,0,0,0,0,0,0,0,0,0,0,0,3,103
9623,10628,2,8,437,588,4,658,153,134,1,0,0,0,0,0,5,0,0,16,0,1,2,1,1,207,0,0,0,0,0,0,0,1,0,1,0,0,35,103
9623,10628,2,8,588,437,5,658,185,114,2,0,0,0,0,0,5,0,0,13,0,1,2,1,2,207,0,0,0,0,0,0,0,2,0,2,0,0,34,103
9623,10628,2,8,588,437,6,658,138,164,4,0,0,0,0,0,5,0,0,9,0,1,2,1,2,207,0,0,0,0,0,0,0,4,0,4,0,0,13,103
9623,10628,2,9,437,588,1,656,317,53,0,0,0,0,0,0,5,0,0,12,0,2,3,1,1,216,0,0,0,0,0,0,0,0,0,0,0,0,29,103
9623,10628,2,9,437,588,2,656,199,19,0,0,0,0,0,0,5,0,0,13,0,2,3,1,1,216,0,0,0,0,0,0,0,0,0,0,0,0,33,103
9623,10628,2,9,437,588,3,656,270,40,0,0,0,0,0,0,5,0,0,14,0,2,3,1,1,216,0,0,0,0,0,0,0,0,0,0,0,0,3,103
9623,10628,2,9,437,588,4,656,333,166,1,0,0,0,0,0,6,0,0,8,0,2,3,1,1,216,0,0,0,0,0,0,0,1,0,1,0,0,9,103
9623,10628,2,9,588,437,5,656,191,176,4,0,0,0,0,0,5,0,0,3,0,2,3,1,2,216,0,0,0,0,0,0,0,4,0,4,0,0,9,103
9623,10628,2,9,588,437,6,656,332,168,1,0,0,0,0,0,6,0,0,4,0,2,3,1,2,216,0,0,0,0,0,0,0,1,0,1,0,0,7,103
9623,10628,2,10,588,437,1,1877,147,44,1,0,0,0,0,0,5,0,0,8,0,1,1,1,2,207,0,0,0,0,0,0,0,1,0,1,0,0,17,103
9623,10628,2,10,437,588,2,1877,164,173,4,0,0,0,0,0,6,0,0,4,0,1,1,1,1,207,0,0,0,0,0,0,0,4,0,4,0,0,5,103
9623,10628,2,10,437,588,3,1877,90,48,0,0,0,0,0,0,6,0,0,4,0,1,1,1,1,207,0,0,0,0,0,0,0,0,0,0,0,0,37,103
9623,10628,2,10,437,588,4,1877,214,86,1,0,0,0,0,0,5,0,0,2,0,1,1,1,1,207,0,0,0,0,0,0,0,1,0,1,0,0,12,103
9623,10628,2,10,588,437,5,1877,221,186,4,0,0,0,0,0,6,0,0,8,0,1,1,1,2,207,0,0,0,0,0,0,0,4,0,4,0,0,9,103
9623,10628,2,10,588,437,6,1877,148,138,1,0,0,0,0,0,5,0,0,9,0,1,1,1,2,207,0,0,0,0,0,0,0,1,0,1,0,0,13,103
9623,10628,2,11,588,437,1,656,216,160,1,0,0,0,0,0,5,0,0,13,0,2,3,1,2,216,0,0,0,0,0,0,0,1,0,1,0,0,9,103
9623,10628,2,11,437,588,2,656,338,123,1,0,0,0,0,0,5,0,0,13,0,2,3,1,1,216,0,0,0,0,0,0,0,1,0,1,0,0,23,103
9623,10628,2,11,588,437,3,656,90,48,0,1,0,0,0,0,5,0,0,2,0,1,3,1,2,216,0,0,0,0,0,1,0,0,0,0,0,0,37,103
9623,10628,2,11,423,437,4,656,208,13,0,0,0,0,0,0,5,0,0,13,0,1,3,1,1,216,0,0,0,0,0,0,0,0,0,0,0,0,33,103
9623,10628,2,11,423,437,5,656,270,40,0,0,0,0,0,0,2,0,0,2,0,1,3,1,1,216,0,0,0,0,0,0,0,0,0,0,0,0,3,103
9623,10628,2,11,423,437,6,656,0,0,0,1,0,0,0,0,5,0,0,13,0,2,3,1,1,207,0,0,0,0,0,2,0,0,0,0,0,0,0,103
9623,10628,2,12,437,4112,1,389,210,80,0,0,0,0,0,0,5,0,0,2,0,2,4,1,1,207,0,0,0,0,0,0,0,0,0,0,0,0,12,103
9623,10628,2,12,437,4112,2,389,161,87,1,0,0,0,0,0,6,0,0,4,0,2,4,1,1,207,0,0,0,0,0,0,0,1,0,1,0,0,1,103
9623,10628,2,12,4112,437,3,389,270,40,0,0,0,0,0,0,5,0,0,14,0,1,4,1,1,207,0,0,0,0,0,0,0,0,0,0,0,0,3,103
9623,10628,2,12,4112,437,4,389,270,40,0,0,0,0,0,0,5,0,0,10,0,1,4,1,1,207,0,0,0,0,0,0,0,0,0,0,0,0,3,103
9623,10628,2,12,4112,437,5,389,291,148,1,0,0,0,0,0,5,0,0,14,0,1,4,1,1,207,0,0,0,0,0,0,0,1,0,1,0,0,20,103
9623,10628,2,12,437,4112,6,389,159,75,1,0,0,0,0,0,5,0,0,17,0,1,4,1,1,207,0,0,0,0,0,0,0,1,0,1,0,0,1,103
9623,10628,2,13,437,4112,1,656,90,48,0,0,0,0,0,0,5,0,0,3,0,1,3,1,1,216,0,0,0,0,0,0,0,0,0,0,0,0,37,103
9623,10628,2,13,437,4112,2,656,287,163,1,0,0,0,0,0,4,0,0,13,0,1,3,1,1,216,0,0,0,0,0,0,0,1,0,1,0,0,20,103
9623,10628,2,13,4112,437,3,656,154,168,4,0,0,0,0,0,5,0,0,17,0,1,3,1,1,216,0,0,0,0,0,0,0,4,0,4,0,0,5,103
9623,10628,2,13,4112,437,4,656,286,155,1,0,0,0,0,0,3,0,0,2,0,1,3,1,1,216,0,0,0,0,0,0,0,1,0,1,0,0,20,103
9623,10628,2,13,437,4112,5,656,328,107,0,1,0,0,0,0,4,0,0,5,0,2,3,1,1,216,0,0,0,0,0,1,0,0,0,0,0,0,23,103
9623,10628,2,13,1776,4112,6,656,283,17,1,0,0,0,0,0,5,0,0,20,0,2,3,1,1,216,0,0,0,0,0,0,0,1,0,1,0,0,28,103
9623,10628,2,14,1776,4112,1,389,137,123,2,0,0,0,0,0,5,0,0,14,0,1,4,1,1,207,0,0,0,0,0,0,0,2,0,2,0,0,35,103
9623,10628,2,14,1776,4112,2,389,253,159,1,0,0,0,0,0,5,0,0,14,0,1,4,1,1,207,0,0,0,0,0,0,0,1,0,1,0,0,19,103
9623,10628,2,14,4112,1776,3,389,251,79,1,0,0,0,0,0,3,0,0,2,0,1,4,1,1,207,0,0,0,0,0,0,0,1,0,1,0,0,21,103
9623,10628,2,14,1776,4112,4,389,90,48,0,0,1,0,0,0,5,0,0,3,0,1,4,1,1,207,0,0,0,0,0,0,0,0,0,1,1,0,37,103
9623,10628,2,14,1776,4112,4,389,214,53,0,0,0,0,0,0,5,0,0,14,0,1,4,1,1,207,0,0,0,0,0,0,0,0,0,0,0,0,26,103
9623,10628,2,14,1776,4112,5,389,256,157,1,0,0,0,0,0,5,0,0,14,0,1,4,1,1,207,0,0,0,0,0,0,0,1,0,1,0,0,19,103
9623,10628,2,14,4112,1776,6,389,297,11,0,0,0,0,0,0,5,0,0,13,0,1,4,1,1,207,0,0,0,0,0,0,0,0,0,0,0,0,28,103
